Prov,mun,stlmtsz8,stlmtsz5,H_SETTLEMENT,H_URBRURAL,E_RESPINT,F_INTPRIVACY,E1_LITERACY,gov_trst,dem_equ,dem_imp,dem_mil_reg,eth_death,eth_poldeath_sex,eth_sex_rel,Q106,Q107,Q108,Q109,Q110,Q112,Q120,Q143,Q158,Q159,Q160,Q161,Q162,Q177,Q178,Q179,Q180,Q181,Q182,Q183
608162,608064,5,3,1,1,1,2,1,-0.051529679,1.116061376,-0.633656274,-0.159187704,-0.922316914,-0.009263754,-0.495181758,9,4,8,10,9,7,4,1,10,6,7,9,4,4,6,5,3,3,5,4
608162,608064,5,3,1,1,1,1,1,-0.458467983,1.16023719,1.459222062,1.358039945,-0.720532642,-0.502187863,-0.686640336,10,10,10,1,1,8,8,2,10,10,9,8,8,5,3,1,2,1,1,1
608162,608064,5,3,1,1,1,1,1,1.526962331,-0.120430231,0.516956375,-0.132813856,1.735718394,0.819738019,1.833578121,5,5,6,4,6,8,2,3,3,8,5,5,5,8,8,5,3,8,5,8
608162,608064,5,3,1,1,1,2,1,0.625670282,0.519102525,-0.527862488,-0.320019489,-1.033430538,-1.384140792,-1.393908581,6,6,5,5,4,5,5,2,5,5,5,6,5,5,8,3,1,1,1,1
608162,608064,5,3,1,1,1,1,1,-0.314659175,0.373294354,0.201401575,-0.576174327,1.451704954,-0.017919113,-0.128872814,3,6,3,5,5,3,5,3,5,7,9,4,3,4,3,8,7,2,2,2
608162,608064,5,3,1,1,1,2,1,1.202126494,0.214854177,0.11640901,0.485282501,-1.011470975,-1.021881104,-1.365827785,6,8,7,10,5,8,10,1,6,8,6,9,7,9,8,1,1,1,1,1
608162,608064,5,3,1,1,1,2,1,0.155278744,0.472862806,1.577679392,1.466256931,-0.917985291,-1.336122902,-0.851332556,9,9,4,3,4,10,10,1,10,10,1,1,10,10,1,1,1,1,1,1
608162,608064,5,3,1,1,1,2,1,1.896682412,0.828236748,-0.061575037,-0.689089855,1.560543872,1.35258827,2.907066335,1,10,10,10,5,10,10,1,2,1,1,1,1,1,10,10,1,5,10,10
608162,608064,5,3,1,1,1,2,1,-0.580481305,1.4592791,0.412019194,0.573688197,-0.944875458,-0.742048177,-1.159623276,10,4,1,2,2,10,7,1,6,4,1,1,10,6,5,1,1,1,1,1
608162,608064,5,3,1,1,2,1,1,0.727749047,-0.33231992,-0.232183039,-0.417147901,-0.305172898,-0.074967619,-0.457447318,9,3,8,2,2,6,7,1,3,5,7,3,5,2,3,5,5,6,5,2
608162,608064,5,3,1,1,1,1,1,0.852455003,-0.37932868,-0.794912333,-0.799406743,-0.020985349,0.83721828,2.607082702,1,1,1,5,1,7,8,1,10,10,8,1,3,9,8,1,1,1,9,9
608162,608064,5,3,1,1,1,2,1,0.359848152,0.978299099,0.280639727,0.558121425,-0.784340504,0.886943218,1.009710375,8,7,4,2,3,5,7,1,9,9,8,3,4,6,3,3,3,3,7,4
608162,608064,5,3,1,1,1,1,1,-0.192645853,1.085070458,0.614558857,0.199397078,0.182829145,0.509899619,-0.137049546,6,8,7,8,2,6,6,1,6,5,7,6,5,4,5,4,4,3,6,5
608162,608064,5,3,1,1,2,1,1,0.622977649,-0.417973825,-0.010685564,0.109071915,-0.245439729,-1.380222833,0.099220538,10,5,8,5,2,5,8,2,6,5,6,6,7,6,7,-2,3,2,2,4
608162,608064,5,3,1,1,2,1,1,-0.170850368,-0.53324504,-0.692501541,-0.077329229,0.223849452,0.242296715,-0.304138216,7,6,8,4,4,6,4,2,2,6,5,2,2,5,3,1,3,4,5,2
608162,608064,5,3,1,1,1,1,1,0.071357091,0.335655658,0.931248464,-0.032445673,-1.047387373,-0.606484286,-0.034241259,5,5,4,6,2,4,8,2,3,8,5,5,5,5,5,2,3,3,10,1
608162,608064,5,3,1,1,1,1,1,-0.192645853,0.271704991,-0.304828195,-0.444578727,-0.268812442,0.356960517,0.825001647,7,5,7,5,5,7,7,1,5,6,5,5,5,5,5,5,4,4,7,5
608162,608064,5,3,1,1,1,2,1,-1.21777041,-0.139461543,0.355687227,-0.98501582,-0.854882663,-0.514376352,0.124667604,5,8,1,1,1,10,7,1,7,7,3,9,5,5,8,5,7,4,5,5
608162,608064,5,3,1,1,1,1,1,-1.769390969,-0.134607229,0.318231867,0.624581892,1.86219047,1.064115037,1.285010341,6,6,6,6,6,6,6,2,3,7,7,6,7,5,6,6,6,6,6,6
608162,608064,5,3,1,1,1,2,1,0.708646196,-0.435499454,0.277055152,-0.214755911,0.501885506,0.547915228,0.33629037,4,5,4,5,5,9,4,1,8,8,10,9,8,6,5,4,5,4,4,5
608162,608064,5,3,1,1,1,2,1,0.586632873,-0.05320849,0.118881393,-0.354451837,-0.726285107,0.014940073,0.387956002,7,7,5,6,5,9,5,1,5,6,4,6,6,5,2,1,1,1,4,4
608162,608064,5,3,1,1,1,2,1,2.427380932,-0.871021443,1.191348185,-1.483728918,0.532134498,1.936631661,-0.011881199,1,1,1,1,1,10,9,1,4,4,10,10,1,10,10,10,10,5,10,1
608162,608064,5,3,1,1,1,1,1,-0.048837045,-0.512678008,0.241159705,0.129273811,-1.002885038,-1.317507306,-1.321711059,7,7,7,8,9,9,7,1,9,9,6,6,7,8,5,1,1,1,1,1
608162,608064,5,3,1,1,1,1,1,-0.541443896,0.521497591,1.219511662,0.758964194,-0.730230729,-0.788780059,-0.152576828,5,10,8,5,1,7,9,1,10,5,3,3,3,4,2,1,1,1,9,3
608162,608064,5,3,1,1,1,1,1,-0.458467983,-0.442218631,-0.855990851,-0.226948248,0.295158464,0.438805244,0.238525803,7,6,6,5,5,8,7,1,8,8,6,8,5,6,6,5,5,5,5,4
608162,608064,5,3,1,1,1,1,1,0.481861475,0.267202291,0.469201813,0.587658618,-1.086344497,-0.284436659,-1.05007684,10,10,10,1,10,10,8,1,9,10,8,8,4,1,1,1,1,1,1,1
608162,608064,5,3,1,1,1,1,1,0.625670282,-1.57230987,-1.153420091,-0.84165154,-0.436017318,-1.099320289,0.586759693,9,7,6,1,1,5,7,2,7,7,7,5,5,5,5,4,5,2,10,5
608162,608018,4,2,1,1,1,2,1,0.300834445,-0.62929938,-0.296304556,0.247772544,1.578989124,0.696913521,1.222164992,2,6,6,5,2,6,7,3,6,8,8,8,8,7,8,8,8,5,5,6
608162,608018,4,2,1,1,1,2,1,1.30017761,1.041972484,0.092122335,-0.124466948,-0.774723326,-1.132967082,0.562908862,8,9,8,6,6,10,3,1,8,10,6,5,1,4,1,1,1,1,10,1
608162,608018,4,2,1,1,1,1,1,-0.458467983,0.301818862,0.436546763,-0.21765017,-0.907717019,-1.181488033,-0.896211406,7,8,7,9,1,5,9,2,7,10,1,1,7,1,5,1,1,1,1,1
608162,608018,4,2,1,1,2,1,1,0.586632873,-0.969739022,-1.042117605,-0.587643872,-0.454214591,-0.362594889,0.051533259,6,6,8,5,4,3,6,1,5,6,5,5,5,5,5,2,5,2,10,3
608162,608018,4,2,1,1,1,1,1,-0.54413653,1.06481074,1.351947854,1.194986545,1.177175735,1.849804148,1.007475829,7,8,8,9,8,10,8,2,9,9,9,10,7,8,8,7,5,5,5,5
608162,608018,4,2,1,1,1,1,1,-0.400327722,1.304804116,1.506084566,0.805183138,0.467696149,0.263919479,-0.256789996,5,4,5,5,5,3,6,2,2,3,8,7,9,6,4,5,4,2,3,5
608162,608018,4,2,1,1,1,1,1,-0.458467983,1.438355984,1.072970882,-0.753630843,2.40653307,1.639772737,1.839874234,6,7,3,3,3,9,9,2,9,9,2,8,3,8,8,8,9,8,8,4
608162,608018,4,2,1,1,1,1,1,-0.314659175,0.122260857,0.895458451,0.064642347,0.311157214,0.501009614,0.9197466,5,5,8,5,5,6,6,2,8,8,7,6,8,8,8,1,1,3,9,5
608162,608018,4,2,1,1,1,1,1,0.176128489,-0.907043038,0.163826902,-0.259768634,0.919094427,-0.082619484,-0.436141371,4,8,3,2,3,3,6,1,4,8,4,1,4,4,4,8,6,8,1,1
608162,608018,4,2,1,1,1,2,1,-1.625582161,0.346297812,0.091997965,0.36208821,-0.561859003,-0.774027991,-0.571413627,3,5,5,5,7,5,7,1,8,8,6,6,6,6,5,5,5,3,1,5
608162,608018,5,3,1,1,1,2,1,-0.191772406,-2.25328892,-1.330231436,-1.553653344,0.223129924,1.220693164,-0.271837985,7,8,7,6,6,8,7,2,6,5,4,5,7,6,8,1,1,1,1,6
608162,608018,5,3,1,1,1,1,1,0.586632873,-0.394161155,0.796410075,0.097923624,-0.300268987,-1.089653527,-1.21003524,8,3,8,4,3,7,5,1,7,8,9,6,5,6,4,8,1,6,1,1
608162,608018,5,3,1,1,2,2,1,0.215165898,-0.208979084,0.093827227,0.154560196,-0.98816216,-1.360185676,-0.85306549,1,4,2,1,3,5,6,1,8,8,10,3,6,2,2,2,2,1,2,4
608162,608018,5,3,1,1,1,1,1,-0.808139473,-0.058848413,0.63282018,0.010969424,-0.997515895,-0.308839646,-1.296242447,6,8,3,2,2,5,7,1,8,7,8,3,7,5,2,1,1,1,1,1
608162,608018,5,3,1,1,1,2,1,1.404075561,0.464325982,1.101445214,-0.16295351,-0.368023124,0.112579881,-0.604929661,10,6,5,5,2,6,10,4,4,8,3,2,9,5,9,10,8,1,4,3
608162,608018,5,3,1,1,1,1,1,-0.191772406,-0.43600822,-0.798670275,-0.556978849,0.1337084,0.463184097,0.180875647,2,2,2,5,4,5,5,1,3,5,5,6,4,6,5,3,3,3,5,5
608162,608018,5,3,1,1,1,1,1,2.163377989,0.163845579,-0.259837439,-0.157301301,-0.354160917,0.371195586,0.684993678,6,7,6,5,3,7,7,3,7,7,7,7,7,7,10,10,4,4,5,6
608162,608018,5,3,1,1,1,2,1,-0.170850368,-0.740373413,0.635873003,-0.451263973,-1.042948222,0.125288723,-0.414636282,8,8,5,5,5,5,5,1,8,9,6,5,5,2,2,2,2,1,9,1
608162,608018,5,3,1,1,1,1,1,-1.769390969,-0.11135464,0.044942025,-0.306876035,-1.035468489,-0.731274404,-1.285680422,7,7,7,7,5,5,10,4,10,10,1,10,1,5,6,4,2,1,1,1
608162,608018,5,3,1,1,1,1,1,-0.191772406,-0.289304224,-0.887270853,-0.961097654,0.557728237,-0.023468464,-0.187269591,5,7,5,3,4,8,6,1,5,8,6,6,5,3,5,7,5,6,5,4
608162,608018,5,3,1,1,3,2,1,1.487051475,-0.969739022,-1.042117605,-0.587643872,1.644486647,1.867166806,2.193453925,8,9,7,8,9,4,5,2,3,3,8,9,2,8,8,7,5,9,9,7
608162,608018,5,3,1,1,1,2,1,0.625670282,0.434320944,0.888223127,-0.336275237,-0.844319496,-1.325983907,-1.290251642,8,9,9,3,3,8,3,2,9,9,3,3,8,3,8,1,1,1,1,1
608162,608018,5,3,1,1,1,1,1,-0.95194828,-0.505988844,0.788263219,-0.421253652,1.713915333,2.36634902,1.063038283,5,5,5,4,5,4,4,2,6,7,5,6,5,5,5,10,10,1,5,5
608162,608018,5,3,1,1,2,2,1,-0.458467983,-0.173869675,-0.032851569,-0.774601097,-0.095476519,-0.746168318,1.150906269,10,2,2,2,3,9,1,2,10,2,5,7,7,3,5,4,10,4,5,5
608162,608018,5,3,1,1,2,2,1,-0.829061511,-0.509656419,0.001964644,-0.86405089,-0.85617945,-0.023090069,0.379856883,10,10,1,10,2,6,6,2,2,6,8,8,8,8,3,1,-2,1,6,6
608162,608018,5,3,1,1,1,2,1,-1.769390969,-0.387710603,-0.734797789,-0.415108978,1.001347533,1.240477931,0.802414383,1,10,6,7,3,9,6,2,10,7,5,4,5,9,4,4,8,6,5,4
608162,608018,5,3,1,1,1,1,1,0.481861475,0.012828164,0.128540685,0.651511421,-0.063470307,-0.274037962,-0.983010922,6,5,2,3,2,7,6,1,7,7,8,7,4,5,9,2,7,2,6,1
608162,608018,5,3,1,1,2,1,1,-0.231683262,0.550110363,0.501568153,0.662907656,-0.623093833,-0.736069514,-0.479845034,6,5,8,7,8,7,7,1,5,7,8,8,7,4,3,3,4,3,5,3
608162,608018,5,3,1,1,1,1,1,-0.458467983,-0.337449072,-0.055386628,-0.079666406,-0.415973196,-1.168836123,-1.321069805,10,7,5,5,1,10,10,3,7,7,10,9,6,5,5,5,5,5,1,1
608162,608018,5,3,1,1,1,2,1,1.526962331,-0.731911055,-0.151713813,-0.509222445,-0.464697631,-0.688104723,-0.665104677,7,5,5,6,3,8,8,1,4,5,6,7,7,7,3,3,3,3,5,2
608162,608018,5,3,1,1,1,1,1,-0.375492069,0.298879529,0.219596825,-0.424342721,1.006907423,-0.07494005,0.233440994,8,5,7,5,6,5,4,2,8,8,5,10,7,5,1,4,8,3,1,3
608162,608018,5,3,1,1,1,2,1,-1.358886584,0.947349738,1.209711991,1.110602929,-0.985367429,-0.545324187,0.164065925,7,7,10,1,5,8,10,3,6,8,9,10,6,6,3,2,4,1,9,2
608162,608018,5,3,1,1,1,1,1,-0.951074834,0.472030857,0.003486053,-0.014136713,-0.671067551,-0.219403511,0.692525841,5,8,5,7,5,8,9,1,6,7,5,5,7,5,9,9,5,6,8,7
608162,608018,5,3,1,1,1,1,1,-0.580481305,-0.269608609,0.182249874,-0.126755158,-1.013453158,-0.337943889,-0.49456695,8,8,8,5,1,9,4,2,10,9,1,6,4,1,2,1,1,1,8,1
608162,608018,5,3,1,1,1,1,1,0.852455003,0.695111244,1.335659217,0.08007289,-1.013504216,-0.956189934,0.143120807,7,10,8,1,1,8,4,1,5,6,5,5,5,3,5,3,3,1,10,1
608162,608018,5,3,1,1,2,2,1,1.260266754,-1.177666069,-0.945850559,-1.438203928,-1.045558722,-1.04308112,-0.640252904,2,2,2,2,2,3,3,1,2,1,2,1,2,5,1,1,1,1,5,1
608162,608018,5,3,1,1,1,1,1,-0.60227679,-2.126277593,-1.21203665,-2.016671976,-0.923533746,-0.95575678,-1.119770833,2,8,2,9,9,10,10,4,5,6,6,6,5,2,2,-2,1,1,1,1
608162,608018,5,3,1,1,2,1,1,-0.829061511,-2.544528835,-0.244728378,-1.756596716,-1.090396668,-0.619692559,-0.823177893,1,6,7,2,3,5,5,2,2,4,5,7,4,2,2,1,1,2,6,1
608162,608018,5,3,1,1,1,2,1,-1.542606247,-0.488569503,1.392447239,-1.351877721,0.279642395,1.002103297,-1.375505256,8,8,1,1,1,10,9,1,10,10,1,3,9,1,10,1,1,1,1,1
608162,608018,5,3,1,1,2,1,1,1.811887312,-0.51084879,0.290239397,-0.800593503,-1.077146742,-1.268293039,-1.001052377,9,3,2,5,2,8,9,1,5,5,5,1,10,9,10,1,1,1,5,1
608162,608055,4,2,1,1,1,1,1,-0.458467983,-0.044554454,-0.035444353,0.301176864,0.88298598,0.979920622,0.809198984,10,1,5,1,1,5,3,4,9,7,9,4,8,2,2,1,4,5,6,6
608162,608055,4,2,1,1,1,2,1,-0.458467983,-0.324111988,0.08237099,0.142684064,2.641574288,1.368083131,0.449331441,10,10,10,2,1,4,4,1,10,9,6,1,1,8,1,1,9,5,1,3
608162,608055,4,2,1,1,1,2,1,1.261140201,-1.066556115,-1.198791741,-1.369019531,0.585205584,0.171159168,1.33694105,8,8,7,4,3,9,4,1,8,8,8,7,8,4,4,7,7,7,7,8
608162,608055,4,2,1,1,1,2,1,-0.050656232,-0.776837131,-1.339537737,-0.398454287,1.147495809,0.571946563,2.570572567,8,4,8,1,2,9,9,2,10,8,4,4,4,8,8,8,8,9,8,9
608162,608055,4,2,1,1,1,1,1,0.767659903,-0.994069197,-1.375840315,-1.554103367,0.225027226,0.488847637,0.070226876,9,9,8,7,8,8,8,2,7,7,7,7,7,4,4,4,4,4,4,4
608162,608055,4,2,1,1,1,2,1,-0.317351809,-0.289430793,0.190412143,0.23504998,1.48781276,1.003618128,1.703886961,3,3,8,4,1,7,4,2,7,7,5,6,6,3,4,4,4,8,8,7
608162,608055,4,2,1,1,1,2,1,-0.191772406,-0.361543744,0.537032082,0.117096087,-1.040581341,-0.104036237,-1.156352739,4,6,6,-2,5,7,5,2,5,5,6,5,5,5,3,1,1,2,1,1
608162,608055,4,2,1,1,1,1,1,0.85332845,-1.164244514,-0.45856219,-1.262727381,0.565163708,-0.178051771,1.868699312,1,4,1,4,2,9,4,1,10,8,9,8,4,3,4,6,8,8,8,7
608162,608055,4,2,1,1,1,1,1,0.586632873,-0.962219701,-1.019469893,-1.096657415,-0.962069603,-1.369641734,-1.175308376,7,7,9,7,3,8,7,3,9,9,3,1,1,1,1,1,1,1,1,1
608162,608055,4,2,1,1,1,1,1,-0.725163559,-0.011325168,-2.007111458,-0.018603766,-0.994948789,-1.368134829,-1.213049906,6,7,10,2,2,9,2,2,7,9,9,10,9,9,9,1,1,1,1,1
608162,608055,5,3,1,1,1,2,1,-0.050656232,0.479761926,0.77113737,0.353022871,0.593472362,0.323864988,0.317786164,10,10,9,1,5,10,8,1,8,8,5,7,5,5,5,3,1,1,5,5
608162,608055,5,3,1,1,1,1,1,0.625670282,-2.412440045,-1.043261308,-2.606602415,-0.941111343,-0.230831751,-0.537383162,5,5,5,5,5,5,9,2,5,5,5,5,5,1,1,1,1,1,4,1
608162,608055,5,3,1,1,1,1,1,1.202126494,-0.623464989,-0.10517685,-1.145645905,1.072868662,1.090358049,-0.320940413,9,2,8,7,2,9,8,3,10,9,9,8,8,2,3,3,4,4,4,3
608162,608055,5,3,1,1,1,1,1,-0.314659175,0.971300619,0.949876053,0.373666971,-0.960845397,-0.538103103,0.344221893,5,5,5,7,1,7,7,2,6,8,9,10,7,5,5,1,1,2,10,1
608162,608055,5,3,1,1,1,2,1,-0.95194828,-0.595737553,0.103867652,-0.110786375,-0.917985291,-1.336122902,-0.851332556,1,10,10,1,1,1,10,2,1,4,5,6,5,10,10,1,1,1,1,1
608162,608055,5,3,1,1,1,1,1,0.996263811,-1.365193615,-1.079852534,-1.035648008,-0.334785519,0.492581477,-0.633663994,7,5,5,5,1,5,7,1,1,5,10,5,3,3,5,1,1,1,5,1
608162,608055,5,3,1,1,1,2,1,0.707772749,0.779250359,0.446747547,0.836556767,0.611256179,0.703007681,1.647015461,8,9,8,8,8,8,8,2,8,4,8,8,8,3,4,8,8,7,7,8
608162,608055,5,3,1,1,1,1,1,0.644773134,-1.237423162,-0.736387673,-0.861816524,-1.146998671,-1.262534397,-0.508476392,3,1,1,2,1,7,4,1,6,4,8,2,2,6,2,2,2,2,10,1
608162,608055,5,3,1,1,1,1,1,1.299304163,-0.090122869,-0.308433245,0.236459693,1.520003211,1.34948048,1.469007272,8,7,8,7,8,8,8,1,7,7,8,7,8,6,7,7,7,7,7,7
608162,608055,5,3,1,1,1,1,1,-0.458467983,0.375771569,-0.321586631,-0.316076434,-1.025773655,-1.18522757,-1.297534868,10,6,8,7,9,7,6,3,7,6,5,6,6,5,1,1,5,3,2,1
608162,608041,3,2,1,1,1,1,1,-1.237746708,1.727892589,1.541539574,1.724830855,0.572559819,0.10967521,-1.125330862,5,5,5,5,1,5,10,1,10,10,5,5,5,1,1,1,1,1,5,1
608162,608041,3,2,1,1,1,1,1,-0.951074834,1.175950918,0.658098428,1.475673613,-0.908041362,-0.68347618,-1.345495426,10,1,1,8,1,10,10,1,1,10,5,8,1,7,1,1,1,1,1,1
608162,608041,3,2,1,1,2,2,1,-0.419430574,1.808774647,1.586037589,1.966308813,-0.254176223,1.014662843,-1.441254842,10,3,10,9,7,4,1,2,6,8,7,5,4,10,1,8,1,10,1,1
608162,608041,3,2,1,1,1,2,1,0.216039345,1.090720242,0.622638792,1.573671417,1.147464864,1.571668398,3.123813538,9,9,2,2,9,10,8,1,7,9,9,9,9,8,9,9,9,9,9,9
608162,608041,3,2,1,1,1,1,1,-0.68612615,1.412046298,1.504180636,0.786119973,-0.179916769,-0.527337475,0.286223491,5,8,6,1,1,5,10,1,10,9,5,1,1,9,1,1,1,1,9,1
608162,608041,3,2,1,1,1,2,1,-1.769390969,1.86269602,1.615702932,2.127294118,-0.41332528,2.208370781,1.076703077,10,5,1,1,5,10,7,1,10,10,1,1,1,10,1,1,1,1,10,1
608162,608041,3,2,1,1,1,2,1,0.606567431,0.061803338,-0.509549222,-0.826614056,-1.033430538,-1.384140792,-1.393908581,5,3,1,1,1,10,10,3,10,10,1,1,10,10,10,1,1,1,1,1
608162,608041,3,2,1,1,1,2,1,0.682937096,1.738343563,1.625962578,0.004898004,2.836304211,0.05649447,2.41042702,10,5,9,1,5,1,5,4,10,10,10,10,10,1,10,10,10,10,10,10
608162,608041,3,2,1,1,1,2,1,-1.542606247,-1.657559139,0.4319315,-0.931761347,-1.083905264,-1.330093506,-1.000383163,10,10,2,1,1,5,10,2,1,10,10,5,1,1,1,1,1,1,5,1
608162,608041,3,2,1,1,1,2,1,-0.458467983,-0.000928511,0.566772315,-0.67901477,0.611476572,0.213500534,1.264469706,5,3,7,5,8,8,4,2,5,5,4,4,4,1,5,3,3,3,5,5
608162,608041,5,3,1,1,2,1,1,0.708646196,0.516871131,0.524513025,0.485506555,-0.705598817,-0.961338491,-0.856377342,10,5,8,1,2,9,7,1,9,9,3,5,3,4,5,3,2,2,2,2
608162,608041,5,3,1,1,1,1,1,0.644773134,1.316959826,-0.813942098,1.871242583,0.63473563,0.998438629,0.66741872,10,9,10,1,10,5,1,2,8,7,8,2,7,2,9,1,10,1,1,2
608162,608041,5,3,1,1,1,2,1,-0.866279733,1.667523056,1.463170838,1.818462872,-0.416100628,-0.750834391,-1.291775332,2,10,1,1,1,10,6,1,9,5,1,4,1,5,7,1,6,1,1,1
608162,608041,5,3,1,1,1,2,1,1.709808547,-0.622305191,1.063791414,-2.051367883,-1.035112707,-0.59035765,-0.816077286,9,4,10,10,1,2,10,1,1,5,1,1,9,5,1,1,1,2,6,1
608162,608041,5,3,1,1,1,2,1,0.074049724,-0.132033657,-0.823941196,0.346639924,-0.866997536,-0.73266983,-0.638309755,5,5,8,7,9,8,5,2,6,7,5,5,5,5,6,3,3,2,2,2
608162,608041,5,3,1,1,1,1,1,0.975341773,0.034592997,0.152324566,-0.628452226,-0.693800079,-0.668071047,0.285662449,8,7,2,1,1,10,7,3,7,8,5,9,5,1,1,1,1,1,7,1
608162,608041,5,3,1,1,1,2,1,-1.21777041,1.373215621,1.517497356,1.593141161,-0.901441883,-0.668498012,0.040303618,6,8,10,1,1,9,10,1,5,8,4,1,10,10,8,1,9,1,9,1
608162,608041,5,3,1,1,2,1,1,-0.458467983,-0.870056379,-0.713403967,-0.899274007,0.46976143,0.506295112,0.133498699,5,5,7,10,10,10,9,2,5,4,10,10,10,6,5,5,5,5,5,5
608162,608041,5,3,1,1,1,1,1,0.358974705,0.70506977,0.226739562,-1.187543933,-0.711456715,-0.557935435,2.104143839,9,9,9,2,1,10,8,1,7,4,10,7,7,1,2,1,1,1,10,10
608162,608041,5,3,1,1,1,2,1,0.359848152,-1.44997845,-0.170784224,-0.680580335,0.178158113,1.76324964,0.881898826,9,7,5,9,5,10,9,1,3,8,10,10,5,4,10,10,10,9,1,9
608162,608041,5,3,1,1,1,2,1,0.852455003,-0.428920766,-0.246273575,-0.014697489,-0.917069244,0.638205613,0.364099529,7,8,8,8,8,8,7,2,7,7,5,7,6,6,6,3,6,5,5,5
608162,608041,5,3,1,1,1,1,1,-0.458467983,0.663818598,-0.32590484,0.914204221,0.051448187,1.634694267,-0.673448913,4,8,5,5,4,4,4,1,6,4,4,2,7,4,1,1,1,2,1,1
608162,608041,5,3,1,1,1,2,1,-1.502695392,-0.345250357,0.642507415,-0.295536102,-0.428676626,0.939089062,0.226147613,10,5,6,4,5,1,10,2,9,10,5,3,5,3,8,4,5,7,5,2
608162,608041,5,3,1,1,1,2,2,1.014379182,0.240615919,0.375616525,0.205791348,-1.033430538,-1.384140792,-1.393908581,9,9,9,8,8,8,8,3,8,8,7,8,8,10,1,1,1,1,1,1
608162,608041,5,3,1,1,1,2,1,-0.010745376,-0.497075449,-0.252313677,-0.079315347,0.657189,0.203822882,0.429713416,7,8,9,5,10,8,9,1,8,9,4,8,10,5,5,5,5,5,5,5
608162,608041,5,3,1,1,1,1,1,0.708646196,0.787577644,0.408094474,1.598149683,-0.769305389,-1.142500351,-0.792384707,7,5,8,5,7,7,7,1,7,8,8,8,6,7,4,9,7,3,5,1
608162,608041,5,3,1,1,1,1,1,-1.237746708,1.620049844,1.482208888,1.402860245,-0.203825844,-1.412246902,-0.824382958,1,9,1,1,1,10,10,1,10,10,1,10,1,1,10,1,1,1,1,1
608162,608041,5,3,1,1,1,1,1,0.359848152,-0.1775402,-0.057757368,-0.022002083,1.76521342,1.533199125,1.514398315,9,6,6,7,6,6,6,2,6,7,6,7,7,7,7,6,7,7,6,6
608162,608041,5,3,1,1,1,1,1,1.755566238,0.530817834,-1.903721768,-1.190373084,2.07383271,-0.616574627,2.075870563,3,5,10,6,9,10,10,1,9,10,7,5,8,10,9,10,10,9,5,9
608162,608041,5,3,1,1,2,1,1,0.586632873,0.09154367,0.243803258,-0.485336281,0.631002584,0.478808854,0.80984605,5,10,10,5,5,10,10,1,10,10,10,10,10,10,8,4,5,5,8,5
608162,608041,5,3,1,1,1,1,1,1.033482033,-0.286090762,-0.887571372,0.136412514,-0.908561062,-0.654026505,-0.107750415,8,8,7,7,6,8,3,1,8,8,8,7,7,3,9,9,6,8,5,1
608162,608041,5,3,1,1,2,2,1,-0.170850368,0.746168912,0.613615456,0.417713176,-0.769452683,-0.067990615,-0.797251597,8,6,8,2,7,10,8,1,7,8,6,8,9,4,6,1,1,2,1,1
608162,608041,5,3,1,1,1,1,1,-0.458467983,-0.179442718,-0.056021913,0.523179105,-1.1248552,-0.643433135,0.000385567,10,10,10,1,1,8,10,3,10,10,5,5,10,5,5,1,1,1,10,1
608162,608041,5,3,1,1,1,2,1,0.034138868,0.721218283,-1.512726248,-0.448413036,0.243849816,0.34847688,-0.473861759,1,1,2,1,1,9,4,1,1,9,10,2,9,10,9,1,10,5,1,5
608162,608041,5,3,1,1,1,2,1,-0.541443896,0.468502019,-0.41680626,-0.656964321,0.594949171,0.086210608,-0.25139963,10,8,10,1,1,8,6,4,9,9,10,8,8,8,8,1,1,2,1,2
608162,608041,5,3,1,1,1,1,1,1.936593268,0.274692238,1.175240098,-0.334585584,1.308494613,1.82981234,-0.318954882,5,8,10,10,5,10,10,1,5,5,7,9,1,1,10,1,1,10,1,6
608162,608041,5,3,1,1,1,1,1,0.855147637,0.060688188,-0.020101733,-0.286596615,-0.789828293,-1.200489511,1.04185828,8,5,7,6,1,10,8,3,5,5,3,7,9,2,2,1,1,1,9,7
608162,608041,5,3,1,1,1,1,1,-0.951074834,0.010222716,-0.880739053,0.280507823,2.318457246,1.816830238,1.201672852,5,6,8,5,7,8,8,2,8,7,6,7,6,5,6,5,3,4,5,4
608162,608041,5,3,1,1,1,1,1,0.852455003,0.488331998,-0.346511144,0.746858474,-0.942246404,-0.854754234,0.030018604,9,9,10,6,1,10,8,3,1,8,3,5,5,5,2,1,1,6,8,1
608162,608041,5,3,1,1,1,1,1,0.301707892,0.239334595,-0.170227902,0.772804236,-1.03197056,-1.252210793,-0.283235526,6,8,7,1,4,10,8,1,3,9,1,9,4,5,4,1,1,1,8,1
608162,608051,6,3,1,1,1,2,1,0.708646196,-0.284249145,0.266425485,0.006258122,0.680619182,0.348309143,0.321953342,5,5,10,6,5,6,9,1,9,6,5,6,5,1,1,1,1,1,5,8
608162,608051,6,3,1,1,1,2,1,2.714998547,-0.006220434,-0.149591617,-0.823416716,-0.634019781,-0.688136487,-0.485007554,2,2,3,2,3,10,9,2,2,7,7,8,3,3,3,2,4,4,6,1
608162,608051,6,3,1,1,1,1,1,-0.866279733,-0.157556445,0.931532415,0.466293356,0.410137283,-0.650834478,-1.351177131,8,10,1,1,1,9,6,1,2,2,8,3,3,3,3,5,4,1,5,1
